BuildingAddress,Country,State,ZIP,City,Neighborhood,Status2010,Status2011,Status2012,Status2013,Latitude,Longitude
302 ELLIS ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,DidNotComply,DidNotComply,DidNotComply,37.78521946,-122.411436
251 FRONT ST,USA,CA,94111,San Francisco,Fidi,NA,NA,Complied,Complied,37.794087,-122.3992143
303 2ND ST,USA,CA,94105,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.78577009,-122.3958576
3040 LARKIN ST,USA,CA,94109,San Francisco,Russian Hill,NA,NA,DidNotComply,DidNotComply,37.80612754,-122.4219206
3050 23RD ST,USA,CA,94110,San Francisco,Mission,NA,NA,Complied,DidNotComply,37.75455485,-122.4128297
3068 16TH ST,USA,CA,94103,San Francisco,Mission,NA,NA,DidNotComply,Complied,37.76523231,-122.4211501
3070 17TH ST,USA,CA,94110,San Francisco,Mission,NA,NA,DidNotComply,DidNotComply,37.76397739,-122.4144266
3101 3RD ST,USA,CA,94124,San Francisco,Bayview,Complied,Complied,Complied,Complied,37.7495904,-122.3869746
311 CALIFORNIA ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79294716,-122.4002905
3110 OCTAVIA ST,USA,CA,94123,San Francisco,Marina,NA,NA,DidNotComply,DidNotComply,37.80091616,-122.4293375
299 Second Street,USA,CA,94105,San Francisco,Fidi,DidNotComply,Complied,Complied,Complied,37.78596542,-122.3968124
330 8TH ST,USA,CA,94103,San Francisco,South of Market,NA,DidNotComply,Complied,Complied,37.77448629,-122.4098784
3136 MISSION ST,USA,CA,94110,San Francisco,Bernal Heights,NA,NA,DidNotComply,DidNotComply,37.74723906,-122.4192817
3141 VICENTE ST,USA,CA,94116,San Francisco,Parkside,NA,NA,DidNotComply,DidNotComply,37.73764909,-122.500903
315 BAY ST,USA,CA,94133,San Francisco,North Beach,NA,NA,Complied,Complied,37.8054532,-122.4124155
315 MONTGOMERY ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79222528,-122.4028403
315 SUTTER ST,USA,CA,94108,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.78938837,-122.4057262
3150 18th St,USA,CA,94110,San Francisco,Mission,NA,DidNotComply,DidNotComply,DidNotComply,37.76238146,-122.4142538
3150 CALIFORNIA ST,USA,CA,94115,San Francisco,Pacific Heights,NA,NA,DidNotComply,DidNotComply,37.78775126,-122.4461737
317 LEAVENWORTH ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78393179,-122.414502
3180 18th ST,USA,CA,94110,San Francisco,Mission,NA,DidNotComply,DidNotComply,DidNotComply,37.76238925,-122.4145966
320 CALIFORNIA ST,USA,CA,94104,San Francisco,Fidi,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.79321447,-122.4002372
3201 CALIFORNIA ST,USA,CA,94118,San Francisco,Presidio Heights,NA,Complied,Complied,DidNotComply,37.78688103,-122.4470353
3201 DIVISADERO ST,USA,CA,94123,San Francisco,Marina,NA,NA,DidNotComply,DidNotComply,37.7992222,-122.4430487
321 11TH ST,USA,CA,94103,San Francisco,Western SOMA,NA,NA,Exempt - Tenant Turnover,Exempt - Tenant Turnover,37.77167418,-122.4134801
3220 SACRAMENTO ST,USA,CA,94115,San Francisco,Pacific Heights,NA,NA,DidNotComply,Complied,37.78853202,-122.4457942
323 PACIFIC AVE,USA,CA,94111,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.79740165,-122.4013342
3245 GEARY BLVD,USA,CA,94118,San Francisco,Inner Richmond,NA,NA,DidNotComply,DidNotComply,37.78129739,-122.4538127
325 9TH ST,USA,CA,94103,San Francisco,South of Market,NA,NA,Complied,DidNotComply,37.77359062,-122.411013
325 BROADWAY,USA,CA,94133,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.79816339,-122.4026908
327-333 GRANT AVE,USA,CA,94108,San Francisco,Fidi,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.79016057,-122.4057551
33 COLUMBUS AVE,USA,CA,94111,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.795849,-122.4037219
33 NEW MONTGOMERY ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,DidNotComply,DidNotComply,37.7885871,-122.4012704
17 POWELL ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,Complied,Complied,DidNotComply,37.78486528,-122.407741
33 SOUTH PARK,USA,CA,94107,San Francisco,South of Market,NA,NA,Complied,Complied,37.78156324,-122.3933149
330 NEWHALL ST,USA,CA,94124,San Francisco,Bayview,NA,Exempt - Tenant Turnover,DidNotComply,DidNotComply,37.74308831,-122.3862508
332 PINE ST,USA,CA,94104,San Francisco,Fidi,Exempt - Change in Ownership,Exempt - Change in Ownership,Complied,Complied,37.7922457,-122.4016164
3320 18TH ST,USA,CA,94110,San Francisco,Mission,Complied,Complied,Complied,Complied,37.76222494,-122.4177974
3320 20TH ST,USA,CA,94110,San Francisco,Mission,NA,DidNotComply,DidNotComply,DidNotComply,37.7590896,-122.4158121
333 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,NA,NA,NA,NA,37.7813319,-122.3926377
333 BRYANT ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,Complied,DidNotComply,37.78384784,-122.3921302
333 EUCALYPTUS DR,USA,CA,94132,San Francisco,Lakeshore,NA,Complied,Complied,DidNotComply,37.73092783,-122.4766836
333 SCHWERIN ST,USA,CA,94134,San Francisco,Visitacion Valley,DidNotComply,DidNotComply,DidNotComply,Complied,37.70878735,-122.4111164
3330 GEARY BLVD,USA,CA,94118,San Francisco,Presidio Heights,NA,DidNotComply,DidNotComply,DidNotComply,37.78177908,-122.45488
333 KEARNY ST,USA,CA,94108,San Francisco,Chinatown,NA,NA,Complied,Complied,37.79131695,-122.4043457
334 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.78141696,-122.3930138
334 MASON ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,DidNotComply,DidNotComply,DidNotComply,37.78681409,-122.4095228
335 7TH ST,USA,CA,94103,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.77642424,-122.4069098
1314 POST ST,USA,CA,94109,San Francisco,Western Addition,NA,NA,Complied,DidNotComply,37.78642788,-122.4234124
3360 GEARY BLVD,USA,CA,94118,San Francisco,Presidio Heights,NA,Complied,Complied,DidNotComply,37.78182033,-122.4551326
500 POST ST,USA,CA,94102,San Francisco,Downtown/Civic Center,Complied,Complied,DidNotComply,Complied,37.78834323,-122.4103016
765 MARKET ST,USA,CA,94103,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78616897,-122.4043725
34 MASON ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78397635,-122.4089772
340 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,NA,Complied,DidNotComply,Complied,37.7812625,-122.3931407
340 BRYANT ST,USA,CA,94107,San Francisco,South of Market,NA,NA,NA,NA,37.78423083,-122.3926948
340 FREMONT ST,USA,CA,94105,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.78720108,-122.393188
340 MASON ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78698702,-122.4097042
340 PINE ST,USA,CA,94104,San Francisco,Fidi,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.79230127,-122.4016285
340 POST ST,USA,CA,94108,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78871887,-122.4075088
340 TOWNSEND ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,Complied,DidNotComply,37.77656794,-122.3962925
343 Sansome St,USA,CA,94104,San Francisco,Fidi,DidNotComply,DidNotComply,DidNotComply,Complied,37.79367692,-122.4017429
345 TAYLOR ST,USA,CA,94102,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,Complied,37.78559629,-122.4114069
345 W Portal Ave,USA,CA,94127,San Francisco,West of Twin Peaks,NA,DidNotComply,DidNotComply,DidNotComply,37.73720841,-122.4696777
3450 03RD ST #1C,USA,CA,94124,San Francisco,Bayview,NA,NA,DidNotComply,DidNotComply,37.74564142,-122.3878407
3450 3RD ST,USA,CA,94124,San Francisco,Bayview,NA,NA,DidNotComply,DidNotComply,37.74564113,-122.3878431
3450 3RD ST,USA,CA,94124,San Francisco,Bayview,NA,NA,DidNotComply,DidNotComply,37.74563991,-122.3878421
3450 3RD ST,USA,CA,94124,San Francisco,Bayview,NA,NA,DidNotComply,DidNotComply,37.74564392,-122.3878409
346 9TH ST,USA,CA,94103,San Francisco,Western SOMA,NA,DidNotComply,DidNotComply,DidNotComply,37.77319937,-122.4111044
346 KEARNY ST,USA,CA,94108,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.7914653,-122.4039915
3490 CALIFORNIA ST,USA,CA,94109,San Francisco,Presidio Heights,NA,NA,Complied,DidNotComply,37.78684203,-122.4515665
350 8TH ST,USA,CA,94103,San Francisco,South of Market,NA,Complied,DidNotComply,DidNotComply,37.77422792,-122.4088729
350 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Complied,Complied,37.78103545,-122.3934441
350 FREMONT ST,USA,CA,94105,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.78704781,-122.3929614
350 MISSION ST,USA,CA,94105,San Francisco,Fidi,Exempt - Change in Ownership,Complied,Exempt - Demolished,Exempt - New construction,37.79088944,-122.3966815
350 Rhode Island - North,USA,CA,94103,San Francisco,Potrero Hill,Complied,Complied,Complied,Complied,37.76568618,-122.4029955
350 Rhode Island St - SOUTH,USA,CA,94103,San Francisco,Potrero Hill,Complied,Complied,DidNotComply,Complied,37.76568841,-122.4029949
350 SANSOME ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.79381953,-122.4011351
350 TREAT AVE,USA,CA,94110,San Francisco,Mission,NA,NA,DidNotComply,DidNotComply,37.76455168,-122.4134124
351 9TH ST,USA,CA,94103,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.77328711,-122.4105643
351 CALIFORNIA ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79284757,-122.4007262
352 OCEAN AVE,USA,CA,94112,San Francisco,Outer Mission,NA,NA,DidNotComply,DidNotComply,37.72323652,-122.4438273
353 SACRAMENTO ST,USA,CA,94111,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.79399563,-122.399614
3535 BALBOA ST,USA,CA,94121,San Francisco,Outer Richmond,NA,DidNotComply,DidNotComply,Complied,37.77551722,-122.4968678
348 PINE ST,USA,CA,94104,San Francisco,Fidi,NA,NA,Complied,Complied,37.79215888,-122.4018814
355 11TH ST,USA,CA,94103,San Francisco,Western SOMA,NA,NA,DidNotComply,Complied,37.77146693,-122.41284
355 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,NA,Complied,Complied,Complied,37.78056566,-122.392845
355 SUTTER ST,USA,CA,94108,San Francisco,Fidi,NA,NA,DidNotComply,Complied,37.78926887,-122.4062557
358 PINE ST,USA,CA,94104,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.79200632,-122.4019914
360 3RD ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Complied,Complied,37.78255074,-122.3978893
350-360 9TH ST,USA,CA,94103,San Francisco,Western SOMA,NA,NA,Complied,DidNotComply,37.77300556,-122.4109452
360 BAY SHORE BLVD,USA,CA,94110,San Francisco,Bayview,NA,NA,DidNotComply,DidNotComply,37.74174455,-122.4066587
360 Bay St.,USA,CA,94133,San Francisco,North Beach,Exempt - Tenant turnover,Exempt - Tenant turnover,DidNotComply,DidNotComply,37.80585003,-122.4130019
360 LANGTON ST,USA,CA,94103,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.77301359,-122.4044724
350 POST ST,USA,CA,94108,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,DidNotComply,37.78856101,-122.407747
3600 GEARY BLVD,USA,CA,94118,San Francisco,Presidio Heights,NA,NA,DidNotComply,DidNotComply,37.7815147,-122.4580989
361 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Complied,Complied,37.78042931,-122.3930161
363 6TH ST,USA,CA,94107,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.77803795,-122.4044516
363 CLEMENTINA ST,USA,CA,94103,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.78128162,-122.4029433
3630 BALBOA ST,USA,CA,94121,San Francisco,Outer Richmond,NA,NA,DidNotComply,DidNotComply,37.77604374,-122.4980624
3637 SACRAMENTO ST,USA,CA,94118,San Francisco,Presidio Heights,NA,NA,DidNotComply,DidNotComply,37.78720193,-122.4525233
364 9TH ST,USA,CA,94103,San Francisco,Western SOMA,NA,NA,DidNotComply,DidNotComply,37.77259017,-122.4108201
364 BUSH ST,USA,CA,94104,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.79096963,-122.4035949
365 MAIN ST,USA,CA,94105,San Francisco,South of Market,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78866975,-122.3905063
366 CLEMENTINA ST,USA,CA,94103,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.78137039,-122.403146
37 BLUXOME ST,USA,CA,94107,San Francisco,South of Market,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.77702616,-122.3966605
370 TOWNSEND ST,USA,CA,94107,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.77605112,-122.3967859
3700 GEARY BLVD,USA,CA,94118,San Francisco,Inner Richmond,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78182274,-122.4592236
372 5TH ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Exempt - New Construction,Exempt - New Construction,37.77920691,-122.4024406
3727 Buchanan St.,USA,CA,94123,San Francisco,Marina,NA,DidNotComply,DidNotComply,DidNotComply,37.80439769,-122.4338548
3743 MISSION ST,USA,CA,94110,San Francisco,Bernal Heights,NA,NA,Complied,Complied,37.73659097,-122.4239125
375 7TH ST,USA,CA,94103,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.77621847,-122.4065067
375 ALABAMA ST,USA,CA,94110,San Francisco,Mission,Complied,Complied,Complied,Complied,37.76457259,-122.4118437
375 Illinois St,USA,CA,94158,San Francisco,South of Market,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.76683945,-122.3881291
375 NEWHALL ST,USA,CA,94124,San Francisco,Bayview,NA,Complied,Complied,Complied,37.74204085,-122.3857027
375 POTRERO AVE,USA,CA,94103,San Francisco,Mission,NA,NA,DidNotComply,DidNotComply,37.76488325,-122.4071171
375 SUTTER ST,USA,CA,94108,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.78931686,-122.4064448
376 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,NA,NA,DidNotComply,Complied,37.78063194,-122.3940168
378 10TH AVE,USA,CA,94118,San Francisco,Inner Richmond,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78133641,-122.4685908
38 1ST ST,USA,CA,94105,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.79039511,-122.398846
381 BUSH ST,USA,CA,94108,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.7906928,-122.4037895
383 6TH AVE,USA,CA,94118,San Francisco,Inner Richmond,NA,NA,DidNotComply,DidNotComply,37.78131718,-122.46461
3830 3RD ST,USA,CA,94124,San Francisco,Bayview,NA,NA,DidNotComply,DidNotComply,37.74236365,-122.3885141
385 7TH ST,USA,CA,94103,San Francisco,South of Market,Exempt - Vacant,Exempt - Vacant,Complied,DidNotComply,37.7760432,-122.406082
3855 GEARY BLVD,USA,CA,94118,San Francisco,Inner Richmond,NA,NA,DidNotComply,DidNotComply,37.78097244,-122.4607494
1754 NORIEGA ST,USA,CA,94122,San Francisco,Outer Sunset,NA,NA,Complied,DidNotComply,37.75434083,-122.4826934
39 STOCKTON ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78617146,-122.4067398
390 4TH ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Complied,DidNotComply,37.78082282,-122.4000462
390 BAY SHORE BLVD,USA,CA,94110,San Francisco,Bayview,NA,NA,DidNotComply,DidNotComply,37.74130255,-122.4069526
391 GEARY ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78688782,-122.4092109
3921 GEARY BLVD,USA,CA,94118,San Francisco,Inner Richmond,NA,NA,DidNotComply,DidNotComply,37.78088671,-122.4617278
395 WISCONSIN ST,USA,CA,94107,San Francisco,Potrero Hill,Exempt - Change in Ownership,Exempt - Change in Ownership,Exempt - Change in Ownership,DidNotComply,37.76293378,-122.398991
3950 19TH AVE,USA,CA,94132,San Francisco,Ocean View,NA,DidNotComply,DidNotComply,DidNotComply,37.71678012,-122.4718984
395-420 Wisconsin St,USA,CA,94107,San Francisco,Potrero Hill,NA,DidNotComply,DidNotComply,DidNotComply,37.76317517,-122.3995264
398 11TH ST,USA,CA,94103,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.77067976,-122.4128924
398 KANSAS ST,USA,CA,94103,San Francisco,Potrero Hill,NA,NA,Exempt - Vacant,Complied,37.7649675,-122.4037083
400 2ND ST,USA,CA,94107,San Francisco,South of Market,DidNotComply,Complied,DidNotComply,DidNotComply,37.7838095,-122.3955785
430 HOWARD ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.78904091,-122.395449
400 MONTGOMERY ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79289195,-122.4028092
400 NORTH POINT ST,USA,CA,94133,San Francisco,North Beach,NA,DidNotComply,DidNotComply,DidNotComply,37.80691791,-122.414699
400 POST ST,USA,CA,94102,San Francisco,Downtown/Civic Center,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78842897,-122.4087448
400 SUTTER ST,USA,CA,94108,San Francisco,Downtown/Civic Center,NA,NA,Complied,Complied,37.78963612,-122.4072235
4006 4000 GEARY               BL0000,USA,CA,94118,San Francisco,Inner Richmond,NA,NA,DidNotComply,DidNotComply,37.78229245,-122.4637039
401 HAYES ST,USA,CA,94102,San Francisco,Western Addition,NA,DidNotComply,DidNotComply,DidNotComply,37.77668843,-122.4231139
401 MASON ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78730164,-122.4101378
401 SANSOME ST,USA,CA,94111,San Francisco,Fidi,NA,NA,DidNotComply,DidNotComply,37.79405325,-122.4015421
401 TARAVAL ST,USA,CA,94116,San Francisco,Parkside,NA,NA,NA,NA,37.74303431,-122.4704549
4049 3RD ST,USA,CA,94124,San Francisco,Bayview,NA,NA,Exempt - Financial Distress,Exempt - Vacant,37.74040241,-122.3883479
405 Florida St,USA,CA,94110,San Francisco,Mission,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.76403469,-122.4111449
408 COLUMBUS AVE,USA,CA,94133,San Francisco,North Beach,NA,NA,Complied,Complied,37.79908461,-122.4080102
40 JESSIE ST,USA,CA,94105,San Francisco,Fidi,NA,NA,Complied,DidNotComply,37.78955094,-122.3992318
410 BUSH ST,USA,CA,94108,San Francisco,Chinatown,NA,Complied,Complied,Complied,37.79117446,-122.4045421
414 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Complied,Complied,37.7798954,-122.394879
4141 GEARY BLVD,USA,CA,94118,San Francisco,Inner Richmond,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.78065757,-122.4638734
415 OFARRELL ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,DidNotComply,DidNotComply,DidNotComply,37.7857952,-122.4117146
417 31ST AVE,USA,CA,94121,San Francisco,Outer Richmond,NA,NA,DidNotComply,DidNotComply,37.7814667,-122.4914453
417 MONTGOMERY ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79342983,-122.4031709
417 STOCKTON ST,USA,CA,94108,San Francisco,Downtown/Civic Center,NA,DidNotComply,DidNotComply,DidNotComply,37.78975649,-122.4074592
420 BRYANT ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Complied,Complied,37.78281027,-122.3943507
420 SUTTER ST,USA,CA,94108,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78958474,-122.4074623
420 TAYLOR ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,Complied,Complied,Complied,37.78646693,-122.4110286
4201 18TH ST,USA,CA,94114,San Francisco,Castro/Upper Market,NA,NA,DidNotComply,DidNotComply,37.76067114,-122.4363499
423 WASHINGTON ST,USA,CA,94111,San Francisco,Fidi,NA,NA,Complied,Complied,37.7957002,-122.4007362
2690 MISSION ST,USA,CA,94110,San Francisco,Mission,NA,NA,Complied,DidNotComply,37.75403035,-122.4189711
424 TOWNSEND ST,USA,CA,94107,San Francisco,South of Market,NA,NA,DidNotComply,DidNotComply,37.77516668,-122.3982244
425 2ND ST,USA,CA,94105,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.78409767,-122.3944122
425 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.77935137,-122.3947177
425 CALIFORNIA ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79279896,-122.4013517
1100 OAK ST,USA,CA,94117,San Francisco,Haight Ashbury,NA,Complied,Complied,DidNotComply,37.773344,-122.4380397
425 MARKET ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.79110308,-122.398099
425 WASHINGTON ST,USA,CA,94111,San Francisco,Fidi,NA,NA,Complied,Complied,37.79565444,-122.4010339
428 3RD ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Complied,Complied,37.78195152,-122.3973476
429 CASTRO ST,USA,CA,94114,San Francisco,Castro/Upper Market,NA,DidNotComply,DidNotComply,DidNotComply,37.76203339,-122.4347583
430 MAIN ST,USA,CA,94105,San Francisco,South of Market,NA,DidNotComply,DidNotComply,DidNotComply,37.78751918,-122.3900545
431 SUTTER ST,USA,CA,94108,San Francisco,Downtown/Civic Center,NA,NA,Complied,Complied,37.78907159,-122.4075026
433 POWELL ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,DidNotComply,DidNotComply,Complied,37.78867486,-122.4087806
433 TURK ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78222224,-122.4162965
434 BRANNAN ST,USA,CA,94107,San Francisco,South of Market,NA,Complied,Complied,Complied,37.77955246,-122.3952295
434 ELLIS ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,DidNotComply,DidNotComply,37.78504672,-122.4134699
